Date,Year,Month,Day,DayOfWeek,Quarter,IsWeekend,DayOfYear,GreenLeafPricePerKgLKR,GreenLeafQuantityKg,FirewoodCollectedKg,FirewoodCostPerKgLKR,TemperatureCelsius,RainfallMM,HeavyRainFlag,SupplierID,SupplierName,SupplierDelivered,SupplierQuantityKg,PromotionActive,MonthStartBonus,TotalDailyCostLKR,NextDayGreenLeafPrice,PriceLag1,PriceLag2,PriceLag3,PriceLag7,PriceLag14,PriceRollingMean7,PriceRollingMean30,PriceRollingStd7,QtyRollingMean7,PriceChangePct
2023-08-14,2023,8,14,0,3,0,226,110.39,4536.3,1103.6,18.25,11.0,12.1,0,SUP-001,Perera Tea Estates,1,862.7,0,0,520902.86,114.44,104.51,117.65,116.17,115.34,110.44,113.55,113.32,4.86,4099.4,5.6263
2023-08-15,2023,8,15,1,3,0,227,114.44,4668.9,1140.5,19.27,12.7,2.7,0,SUP-002,Silva Green Leaves,1,700.9,0,0,556286.35,113.04,110.39,104.51,117.65,115.28,115.57,113.43,113.42,4.82,4119.9,3.6688
2023-08-16,2023,8,16,2,3,0,228,113.04,4450.8,1137.5,20.01,11.5,6.8,0,SUP-004,Highlands Tea Farm,1,500.1,0,0,525879.81,113.61,114.44,110.39,104.51,118.29,115.81,112.68,113.46,4.32,4110.7,-1.2233
2023-08-17,2023,8,17,3,3,0,229,113.61,4323.4,1153.0,19.11,14.5,14.1,0,SUP-004,Highlands Tea Farm,0,0.0,0,0,513215.3,117.93,113.04,114.44,110.39,112.59,115.35,112.83,113.34,4.34,4063.7,0.5042
2023-08-18,2023,8,18,4,3,0,230,117.93,4328.9,1222.6,20.59,11.4,1.3,0,SUP-001,Perera Tea Estates,1,874.7,0,0,535680.51,120.03,113.61,113.04,114.44,116.17,114.81,113.08,113.36,4.6,4096.3,3.8025
2023-08-19,2023,8,19,5,3,1,231,120.03,3119.8,506.6,21.03,12.1,12.3,0,SUP-004,Highlands Tea Farm,1,471.1,1,0,385123.39,113.17,117.93,113.61,113.04,117.65,113.65,113.42,113.42,5.06,4098.3,1.7807
2023-08-20,2023,8,20,6,3,1,232,113.17,3224.3,484.8,22.12,10.8,8.5,0,SUP-005,Kandyan Leaf Growers,0,0.0,0,0,375617.81,109.78,120.03,117.93,113.61,104.51,108.02,114.66,113.34,3.26,4093.2,-5.7152
2023-08-21,2023,8,21,0,3,0,233,109.78,4408.5,1051.6,20.04,10.1,3.6,0,SUP-003,Nuwara Estates Ltd,1,720.6,0,0,505039.19,117.4,113.17,120.03,117.93,110.39,115.34,114.57,113.31,3.4,4074.9,-2.9955
2023-08-22,2023,8,22,1,3,0,234,117.4,4186.9,1172.3,20.98,15.4,11.4,0,SUP-005,Kandyan Leaf Growers,1,666.0,0,0,516136.91,111.43,109.78,113.17,120.03,114.44,115.28,114.99,113.6,3.56,4006.1,6.9412
2023-08-23,2023,8,23,2,3,0,235,111.43,4630.8,1240.1,19.11,11.2,2.8,0,SUP-001,Perera Tea Estates,1,858.9,0,0,539708.36,109.54,117.4,109.78,113.17,113.04,118.29,114.76,113.57,3.75,4031.8,-5.0852
2023-08-24,2023,8,24,3,3,0,236,109.54,4154.0,1065.5,19.44,10.2,1.1,0,SUP-003,Nuwara Estates Ltd,1,765.6,0,0,475742.48,112.22,111.43,117.4,109.78,113.61,112.59,114.18,113.31,4.25,4007.6,-1.6961
2023-08-25,2023,8,25,4,3,0,237,112.22,4237.1,1098.9,18.97,10.6,4.3,0,SUP-001,Perera Tea Estates,1,885.9,0,0,496333.5,104.66,109.54,111.43,117.4,117.93,116.17,113.37,113.22,3.94,3994.5,2.4466
2023-08-26,2023,8,26,5,3,1,238,104.66,2655.1,601.3,21.42,11.4,0.4,0,SUP-005,Kandyan Leaf Growers,1,690.9,1,0,290762.61,110.45,112.22,109.54,111.43,120.03,117.65,111.17,113.03,3.89,3928.1,-6.7368
2023-08-27,2023,8,27,6,3,1,239,110.45,2989.4,644.9,18.62,11.8,3.7,0,SUP-004,Highlands Tea Farm,0,0.0,0,0,342187.27,114.75,104.66,112.22,109.54,113.17,104.51,110.78,112.96,3.8,3894.5,5.5322
2023-08-28,2023,8,28,0,3,0,240,114.75,4402.4,1295.1,22.29,12.8,0.3,0,SUP-003,Nuwara Estates Ltd,1,727.8,0,0,534043.18,110.17,110.45,104.66,112.22,109.78,110.39,111.49,113.2,4.03,3893.7,3.8932
2023-08-29,2023,8,29,1,3,0,241,110.17,4470.1,1197.6,19.79,13.0,1.3,0,SUP-002,Silva Green Leaves,1,710.4,0,0,516171.42,114.64,114.75,110.45,104.66,117.4,114.44,110.46,113.22,3.08,3934.1,-3.9913
2023-08-30,2023,8,30,2,3,0,242,114.64,4110.5,1045.9,20.26,12.7,3.4,0,SUP-004,Highlands Tea Farm,1,488.6,0,0,492417.65,107.49,110.17,114.75,110.45,111.43,113.04,110.92,113.36,3.47,3859.8,4.0574
2023-08-31,2023,8,31,3,3,0,243,107.49,4165.8,1063.4,20.46,12.6,1.3,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,0,469539.01,114.84,114.64,110.17,114.75,109.54,113.61,110.63,113.09,3.68,3861.5,-6.2369
2023-09-01,2023,9,1,4,3,0,244,114.84,4239.4,1002.5,20.3,16.7,12.2,0,SUP-004,Highlands Tea Farm,0,0.0,0,1,507203.45,107.88,107.49,114.64,110.17,112.22,117.93,111.0,113.05,3.99,3861.8,6.8378
2023-09-02,2023,9,2,5,3,1,245,107.88,3233.2,504.1,19.07,10.6,5.6,0,SUP-002,Silva Green Leaves,1,618.0,0,1,358410.8,103.26,114.84,107.49,114.64,104.66,120.03,111.46,112.81,3.26,3944.4,-6.0606
2023-09-03,2023,9,3,6,3,1,246,103.26,3145.4,612.1,20.37,11.3,7.1,0,SUP-001,Perera Tea Estates,0,0.0,0,1,337262.48,108.03,107.88,114.84,107.49,110.45,113.17,110.43,112.42,4.52,3966.7,-4.2825
2023-09-04,2023,9,4,0,3,0,247,108.03,4200.1,1125.2,19.96,14.6,0.4,0,SUP-004,Highlands Tea Farm,0,0.0,0,1,476195.8,109.88,103.26,107.88,114.84,114.75,109.78,109.47,112.23,4.15,3937.8,4.6194
2023-09-05,2023,9,5,1,3,0,248,109.88,4623.3,1227.5,21.13,13.7,2.1,0,SUP-003,Nuwara Estates Ltd,1,727.0,0,1,533945.28,116.05,108.03,103.26,107.88,110.17,117.4,109.43,112.3,4.14,3959.7,1.7125
2023-09-06,2023,9,6,2,3,0,249,116.05,4448.1,1203.4,19.05,14.0,1.3,0,SUP-001,Perera Tea Estates,1,918.7,0,0,539126.78,109.56,109.88,108.03,103.26,114.64,111.43,109.63,112.32,4.46,4007.9,5.6152
2023-09-07,2023,9,7,3,3,0,250,109.56,4696.2,1053.1,18.91,12.7,4.1,0,SUP-005,Kandyan Leaf Growers,1,719.9,0,0,534429.79,112.36,116.05,109.88,108.03,107.49,109.54,109.93,112.13,4.36,4083.7,-5.5924
2023-09-08,2023,9,8,4,3,0,251,112.36,4212.3,1136.2,20.79,15.1,0.5,0,SUP-004,Highlands Tea Farm,1,471.9,0,0,496915.63,108.9,109.56,116.05,109.88,114.84,112.22,109.57,111.93,3.98,4079.8,2.5557
2023-09-09,2023,9,9,5,3,1,252,108.9,2816.2,544.8,19.27,12.2,0.0,0,SUP-005,Kandyan Leaf Growers,1,527.7,0,0,317182.48,112.82,112.36,109.56,116.05,107.88,104.66,109.72,111.81,3.92,4020.2,-3.0794
2023-09-10,2023,9,10,6,3,1,253,112.82,2660.9,607.7,18.41,10.9,1.4,0,SUP-001,Perera Tea Estates,0,0.0,1,0,311390.5,108.99,108.9,112.36,109.56,103.26,110.45,111.09,111.7,2.8,3951.0,3.5996
2023-09-11,2023,9,11,0,3,0,254,108.99,4433.7,1092.7,18.64,10.9,0.7,0,SUP-003,Nuwara Estates Ltd,1,799.5,0,0,503596.89,112.73,112.82,108.9,112.36,108.03,114.75,111.22,111.41,2.65,3984.4,-3.3948
2023-09-12,2023,9,12,1,3,0,255,112.73,4319.9,1040.3,20.45,12.5,7.3,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,0,508256.46,106.72,108.99,112.82,108.9,109.88,110.17,111.63,111.68,2.63,3941.0,3.4315
2023-09-13,2023,9,13,2,3,0,256,106.72,4256.9,1260.2,20.13,13.4,2.5,0,SUP-003,Nuwara Estates Ltd,1,790.1,0,0,479664.19,115.27,112.73,108.99,112.82,116.05,114.64,110.3,111.56,2.36,3913.7,-5.3313
2023-09-14,2023,9,14,3,3,0,257,115.27,4257.9,1197.6,20.39,13.3,2.5,0,SUP-003,Nuwara Estates Ltd,1,744.9,0,0,515227.2,104.76,106.72,112.73,108.99,109.56,107.49,111.11,111.59,2.97,3851.1,8.0116
2023-09-15,2023,9,15,4,3,0,258,104.76,4420.7,1141.4,20.32,14.6,7.5,0,SUP-003,Nuwara Estates Ltd,1,826.0,0,0,486305.78,99.9,115.27,106.72,112.73,112.36,114.84,110.03,111.31,3.73,3880.9,-9.1177
2023-09-16,2023,9,16,5,3,1,259,99.9,2925.0,580.3,20.01,13.4,7.3,0,SUP-004,Highlands Tea Farm,1,620.2,0,0,303819.3,110.45,104.76,115.27,106.72,108.9,107.88,108.74,110.85,5.37,3896.4,-4.6392
2023-09-17,2023,9,17,6,3,1,260,110.45,3039.0,543.1,21.44,13.8,0.2,0,SUP-002,Silva Green Leaves,0,0.0,1,0,347301.61,106.65,99.9,104.76,115.27,112.82,103.26,108.4,110.6,5.14,3950.4,10.5606
2023-09-18,2023,9,18,0,3,0,261,106.65,4249.4,1224.2,20.88,12.3,1.6,0,SUP-003,Nuwara Estates Ltd,1,768.0,0,0,478759.81,110.35,110.45,99.9,104.76,108.99,108.03,108.07,110.16,5.18,3924.1,-3.4405
2023-09-19,2023,9,19,1,3,0,262,110.35,4259.6,1145.9,19.98,12.4,2.5,0,SUP-003,Nuwara Estates Ltd,1,604.4,0,0,492941.94,106.66,106.65,110.45,99.9,112.73,109.88,107.73,110.06,4.89,3915.5,3.4693
2023-09-20,2023,9,20,2,3,0,263,106.66,4542.7,1271.8,20.07,13.4,6.1,0,SUP-003,Nuwara Estates Ltd,1,730.6,0,0,510049.41,106.49,110.35,106.65,110.45,106.72,116.05,107.72,109.96,4.89,3956.3,-3.3439
2023-09-21,2023,9,21,3,3,0,264,106.49,4128.8,1157.4,20.7,12.3,1.5,0,SUP-002,Silva Green Leaves,1,690.0,0,0,463634.09,108.46,106.66,110.35,106.65,115.27,109.56,106.47,109.6,3.58,3937.9,-0.1594
2023-09-22,2023,9,22,4,3,0,265,108.46,4176.4,1244.4,21.31,14.7,17.3,0,SUP-001,Perera Tea Estates,1,815.4,0,0,479490.51,102.25,106.49,106.66,110.35,104.76,112.36,106.99,109.5,3.56,3903.0,1.8499
2023-09-23,2023,9,23,5,3,1,266,102.25,2936.2,457.2,20.92,14.4,2.9,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,0,309791.07,106.76,108.46,106.49,106.66,99.9,108.9,107.33,109.25,2.82,3904.6,-5.7256
2023-09-24,2023,9,24,6,3,1,267,106.76,3153.3,605.3,19.18,14.0,0.6,0,SUP-004,Highlands Tea Farm,0,0.0,1,0,348255.96,104.16,102.25,108.46,106.49,110.45,112.82,106.8,109.07,2.46,3920.9,4.4108
2023-09-25,2023,9,25,0,3,0,268,104.16,4168.2,1105.3,18.86,14.0,2.9,0,SUP-001,Perera Tea Estates,1,842.2,0,0,455005.67,104.78,106.76,102.25,108.46,106.65,108.99,106.45,109.06,2.65,3909.3,-2.4354
2023-09-26,2023,9,26,1,3,0,269,104.78,4380.0,1234.5,19.65,14.5,12.1,0,SUP-002,Silva Green Leaves,1,516.4,0,0,483194.32,99.13,104.16,106.76,102.25,110.35,112.73,105.65,108.87,2.06,3926.5,0.5952
2023-09-27,2023,9,27,2,3,0,270,99.13,4510.8,1151.6,21.72,15.1,1.3,0,SUP-005,Kandyan Leaf Growers,1,717.5,0,0,472168.36,102.04,104.78,104.16,106.76,106.66,106.72,104.58,108.35,3.13,3922.0,-5.3923
2023-09-28,2023,9,28,3,3,0,271,102.04,4307.4,1141.5,18.4,14.0,2.1,0,SUP-005,Kandyan Leaf Growers,1,743.9,0,0,460530.7,99.33,99.13,104.78,104.16,106.49,115.27,103.94,108.08,3.13,3947.5,2.9355
2023-09-29,2023,9,29,4,3,0,272,99.33,3910.7,1269.0,19.91,14.5,4.4,0,SUP-005,Kandyan Leaf Growers,0,0.0,0,0,413715.62,100.29,102.04,99.13,104.78,108.46,104.76,102.64,107.56,2.82,3909.5,-2.6558
2023-09-30,2023,9,30,5,3,1,273,100.29,3298.3,470.3,21.57,12.1,4.3,0,SUP-003,Nuwara Estates Ltd,1,710.5,0,0,340930.88,103.38,99.33,102.04,99.13,102.25,99.9,102.36,107.32,2.96,3961.2,0.9665
2023-10-01,2023,10,1,6,4,1,274,103.38,3091.7,520.7,20.27,11.9,17.5,0,SUP-005,Kandyan Leaf Growers,0,0.0,0,1,330174.53,103.81,100.29,99.33,102.04,106.76,110.45,101.87,106.94,2.33,3952.4,3.0811
2023-10-02,2023,10,2,0,4,0,275,103.81,3999.5,1156.2,20.61,15.8,0.8,0,SUP-004,Highlands Tea Farm,1,506.9,0,1,439017.38,105.05,103.38,100.29,99.33,104.16,106.65,101.82,106.81,2.27,3928.3,0.4159
2023-10-03,2023,10,3,1,4,0,276,105.05,4258.1,1157.3,19.88,16.1,28.2,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,1,470320.53,111.33,103.81,103.38,100.29,104.78,110.35,101.86,106.87,2.33,3910.9,1.1945
2023-10-04,2023,10,4,2,4,0,277,111.33,4016.1,1168.9,20.7,14.4,15.5,0,SUP-001,Perera Tea Estates,1,912.9,0,1,471308.64,102.97,105.05,103.81,103.38,99.13,106.66,103.6,106.98,3.95,3840.3,5.9781
2023-10-05,2023,10,5,3,4,0,278,102.97,4552.0,1311.7,18.48,16.4,0.5,0,SUP-002,Silva Green Leaves,0,0.0,0,1,492959.66,104.82,111.33,105.05,103.81,102.04,106.49,103.74,106.75,3.9,3875.2,-7.5092
2023-10-06,2023,10,6,4,4,0,279,104.82,4207.8,1309.3,20.14,15.5,13.7,0,SUP-001,Perera Tea Estates,1,844.2,0,0,467430.9,100.2,102.97,111.33,105.05,99.33,108.46,104.52,106.37,3.39,3917.6,1.7966
2023-10-07,2023,10,7,5,4,1,280,100.2,3155.2,552.0,20.0,13.5,3.8,0,SUP-002,Silva Green Leaves,1,682.1,0,0,327191.04,105.72,104.82,102.97,111.33,100.29,102.25,104.51,106.06,3.41,3897.2,-4.4076
2023-10-08,2023,10,8,6,4,1,281,105.72,3248.5,633.6,20.96,13.5,13.0,0,SUP-001,Perera Tea Estates,0,0.0,0,0,356711.68,98.05,100.2,104.82,102.97,103.38,106.76,104.84,105.84,3.39,3919.6,5.509
2023-10-09,2023,10,9,0,4,0,282,98.05,4482.0,1152.6,19.73,14.3,8.2,0,SUP-004,Highlands Tea Farm,1,429.6,0,0,462200.9,101.48,105.72,100.2,104.82,103.81,104.16,104.02,105.48,4.27,3988.5,-7.255
2023-10-10,2023,10,10,1,4,0,283,101.48,4312.1,1318.3,19.37,16.1,44.8,1,SUP-003,Nuwara Estates Ltd,1,709.5,0,0,463127.38,103.35,98.05,105.72,100.2,105.05,104.78,103.51,105.1,4.34,3996.2,3.4982
2023-10-11,2023,10,11,2,4,0,284,103.35,4503.7,1261.1,20.74,13.8,24.6,0,SUP-003,Nuwara Estates Ltd,1,771.3,0,0,491612.61,101.36,101.48,98.05,105.72,111.33,99.13,102.37,104.91,2.67,4065.9,1.8427
2023-10-12,2023,10,12,3,4,0,285,101.36,4410.2,1179.2,20.86,12.6,8.8,0,SUP-003,Nuwara Estates Ltd,1,709.9,0,0,471615.98,94.97,103.35,101.48,98.05,102.97,102.04,102.14,104.53,2.68,4045.6,-1.9255
2023-10-13,2023,10,13,4,4,0,286,94.97,3990.2,1131.3,19.01,13.1,6.2,0,SUP-005,Kandyan Leaf Growers,1,652.0,0,0,400455.31,96.67,101.36,103.35,101.48,104.82,99.33,100.73,104.14,3.5,4014.6,-6.3043
2023-10-14,2023,10,14,5,4,1,287,96.67,2936.1,651.3,19.81,17.3,11.1,0,SUP-001,Perera Tea Estates,1,809.8,0,0,296735.04,96.55,94.97,101.36,103.35,100.2,100.29,100.23,103.52,3.83,3983.3,1.79
2023-10-15,2023,10,15,6,4,1,288,96.55,3080.4,569.3,19.71,12.4,11.9,0,SUP-001,Perera Tea Estates,0,0.0,0,0,308633.52,103.71,96.67,94.97,101.36,105.72,103.38,98.92,103.25,3.14,3959.2,-0.1241
2023-10-16,2023,10,16,0,4,0,289,103.71,4534.0,1291.1,19.49,13.8,2.2,0,SUP-003,Nuwara Estates Ltd,1,693.0,0,0,495384.68,100.96,96.55,96.67,94.97,98.05,103.81,99.73,103.37,3.58,3966.7,7.4158
2023-10-17,2023,10,17,1,4,0,290,100.96,4225.5,1142.2,21.53,16.5,13.6,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,0,451198.05,94.45,103.71,96.55,96.67,101.48,105.05,99.65,103.06,3.54,3954.3,-2.6516
2023-10-18,2023,10,18,2,4,0,291,94.45,4251.2,1231.7,18.94,15.3,2.8,0,SUP-004,Highlands Tea Farm,0,0.0,0,0,424854.24,92.42,100.96,103.71,96.55,103.35,111.33,98.38,102.65,3.59,3918.2,-6.4481
2023-10-19,2023,10,19,3,4,0,292,92.42,4168.5,1280.5,21.8,16.3,16.2,0,SUP-001,Perera Tea Estates,1,765.9,0,0,413167.67,96.72,94.45,100.96,103.71,101.36,102.97,97.1,102.05,3.93,3883.7,-2.1493
2023-10-20,2023,10,20,4,4,0,293,96.72,4267.0,1164.1,19.11,14.6,25.7,0,SUP-003,Nuwara Estates Ltd,1,656.0,0,0,434950.19,90.18,92.42,94.45,100.96,94.97,104.82,97.35,101.72,3.82,3923.2,4.6527
2023-10-21,2023,10,21,5,4,1,294,90.18,3481.5,541.6,21.55,15.1,27.6,0,SUP-002,Silva Green Leaves,1,698.7,1,0,325633.15,97.76,96.72,92.42,94.45,96.67,100.2,96.43,101.18,4.7,4001.2,-6.7618
2023-10-22,2023,10,22,6,4,1,295,97.76,3067.8,545.2,20.25,14.9,10.4,0,SUP-002,Silva Green Leaves,0,0.0,0,0,310948.43,99.08,90.18,96.72,92.42,96.55,105.72,96.6,100.82,4.73,3999.4,8.4054
2023-10-23,2023,10,23,0,4,0,296,99.08,4219.5,1245.0,21.71,15.9,4.4,0,SUP-001,Perera Tea Estates,1,820.8,0,0,445097.01,101.17,97.76,90.18,96.72,103.71,98.05,95.94,100.72,3.8,3954.4,1.3502
2023-10-24,2023,10,24,1,4,0,297,101.17,4264.5,1161.2,20.77,14.1,4.8,0,SUP-002,Silva Green Leaves,1,595.5,0,0,455557.59,102.32,99.08,97.76,90.18,100.96,101.48,95.97,100.53,3.85,3960.0,2.1094
2023-10-25,2023,10,25,2,4,0,298,102.32,4513.1,1205.9,20.85,17.0,3.1,0,SUP-005,Kandyan Leaf Growers,1,627.6,0,0,486923.41,95.29,101.17,99.08,97.76,94.45,103.35,97.09,100.47,4.44,3997.4,1.1367
2023-10-26,2023,10,26,3,4,0,299,95.29,4507.8,1176.5,20.45,15.6,22.9,0,SUP-001,Perera Tea Estates,1,746.6,1,0,453607.69,100.18,102.32,101.17,99.08,92.42,101.36,97.5,100.15,4.05,4045.9,-6.8706
2023-10-27,2023,10,27,4,4,0,300,100.18,4322.6,1302.9,20.7,16.4,1.7,0,SUP-002,Silva Green Leaves,0,0.0,0,0,460008.1,97.06,95.29,102.32,101.17,96.72,94.97,98.0,100.19,4.15,4053.8,5.1317
2023-10-28,2023,10,28,5,4,1,301,97.06,3403.8,693.8,19.98,16.5,1.8,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,0,344234.95,92.53,100.18,95.29,102.32,90.18,96.67,98.98,100.02,2.46,4042.7,-3.1144
2023-10-29,2023,10,29,6,4,1,302,92.53,3362.3,637.0,20.51,17.6,9.5,0,SUP-001,Perera Tea Estates,0,0.0,0,0,324178.49,96.5,97.06,100.18,95.29,97.76,96.55,98.23,99.79,3.47,4084.8,-4.6672
2023-10-30,2023,10,30,0,4,0,303,96.5,4224.1,1134.2,21.03,15.3,8.4,0,SUP-002,Silva Green Leaves,1,683.6,0,0,431477.88,98.1,92.53,97.06,100.18,99.08,103.71,97.86,99.67,3.51,4085.5,4.2905
2023-10-31,2023,10,31,1,4,0,304,98.1,4442.4,1195.6,20.48,15.6,3.5,0,SUP-001,Perera Tea Estates,1,760.0,1,0,460285.33,97.1,96.5,92.53,97.06,101.17,100.96,97.43,99.49,3.2,4110.9,1.658
2023-11-01,2023,11,1,2,4,0,305,97.1,4290.4,1100.3,18.86,15.4,10.4,0,SUP-004,Highlands Tea Farm,1,449.0,0,1,437349.5,95.47,98.1,96.5,92.53,102.32,94.45,96.68,99.27,2.37,4079.1,-1.0194
2023-11-02,2023,11,2,3,4,0,306,95.47,4315.8,1316.0,18.71,14.4,27.1,0,SUP-001,Perera Tea Estates,1,804.8,1,1,436651.79,100.78,97.1,98.1,96.5,95.29,92.42,96.71,98.95,2.36,4051.6,-1.6787
2023-11-03,2023,11,3,4,4,0,307,100.78,4382.4,1228.8,21.69,16.2,9.7,0,SUP-005,Kandyan Leaf Growers,0,0.0,0,1,468310.94,96.89,95.47,97.1,98.1,100.18,96.72,96.79,98.6,2.51,4060.2,5.562
2023-11-04,2023,11,4,5,4,1,308,96.89,2839.4,643.0,22.53,15.4,4.9,0,SUP-003,Nuwara Estates Ltd,1,757.2,0,1,289596.26,92.91,100.78,95.47,97.1,97.06,90.18,96.77,98.39,2.51,3979.5,-3.8599
2023-11-05,2023,11,5,6,4,1,309,92.91,3205.3,693.9,21.96,16.2,3.5,0,SUP-005,Kandyan Leaf Growers,0,0.0,0,1,313042.47,91.36,96.89,100.78,95.47,92.53,97.76,96.82,98.0,2.4,3957.1,-4.1078
2023-11-06,2023,11,6,0,4,0,310,91.36,4375.7,1423.0,19.99,18.3,1.9,0,SUP-002,Silva Green Leaves,1,593.5,0,0,428209.72,96.29,92.91,96.89,100.78,96.5,99.08,96.09,97.7,3.18,3978.8,-1.6683
2023-11-07,2023,11,7,1,4,0,311,96.29,4221.0,1307.2,21.34,15.9,5.3,0,SUP-003,Nuwara Estates Ltd,1,831.5,0,0,434335.74,91.94,91.36,92.91,96.89,98.1,101.17,95.83,97.39,3.06,3947.1,5.3962
2023-11-08,2023,11,8,2,4,0,312,91.94,4325.6,1173.9,22.11,17.3,6.3,0,SUP-004,Highlands Tea Farm,1,572.1,0,0,423650.59,97.2,96.29,91.36,92.91,97.1,102.32,95.09,97.18,3.31,3952.2,-4.5176
2023-11-09,2023,11,9,3,4,0,313,97.2,4029.3,1305.7,19.54,14.9,9.3,0,SUP-001,Perera Tea Estates,0,0.0,0,0,417161.34,94.6,91.94,96.29,91.36,95.47,95.29,95.34,97.04,3.41,3911.2,5.7211
2023-11-10,2023,11,10,4,4,0,314,94.6,4259.2,1200.5,21.01,12.8,2.6,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,0,428142.82,94.97,97.2,91.94,96.29,100.78,100.18,94.46,96.75,2.42,3893.6,-2.6749
2023-11-11,2023,11,11,5,4,1,315,94.97,2800.2,696.3,18.68,18.9,9.1,0,SUP-003,Nuwara Estates Ltd,1,709.3,0,0,278941.88,85.26,94.6,97.2,91.94,96.89,97.06,94.18,96.54,2.2,3888.0,0.3911
2023-11-12,2023,11,12,6,4,1,316,85.26,3069.6,605.5,20.56,16.8,4.3,0,SUP-005,Kandyan Leaf Growers,0,0.0,0,0,274163.18,96.65,94.97,94.6,97.2,92.91,92.53,93.09,96.21,4.05,3868.7,-10.2243
2023-11-13,2023,11,13,0,4,0,317,96.65,4338.7,1387.6,17.16,17.6,11.6,0,SUP-002,Silva Green Leaves,1,671.4,0,0,443146.57,96.04,85.26,94.97,94.6,91.36,96.5,93.84,96.21,4.17,3863.4,13.3591
2023-11-14,2023,11,14,1,4,0,318,96.04,4332.7,1283.1,21.16,17.0,16.7,0,SUP-004,Highlands Tea Farm,0,0.0,0,0,443262.9,95.73,96.65,85.26,94.97,96.29,98.1,93.81,96.2,4.15,3879.3,-0.6311
2023-11-15,2023,11,15,2,4,0,319,95.73,4418.1,1140.1,18.87,18.5,1.2,0,SUP-002,Silva Green Leaves,1,531.1,0,0,444458.4,89.86,96.04,96.65,85.26,91.94,97.1,94.35,95.93,4.11,3892.5,-0.3228
2023-11-16,2023,11,16,3,4,0,320,89.86,4631.4,1173.0,18.33,16.4,0.4,0,SUP-002,Silva Green Leaves,1,515.8,0,0,437678.69,92.43,95.73,96.04,96.65,97.2,95.47,93.3,95.56,4.2,3978.6,-6.1318
2023-11-17,2023,11,17,4,4,0,321,92.43,4367.0,1275.7,20.88,17.3,5.6,0,SUP-001,Perera Tea Estates,1,952.2,1,0,430278.43,88.15,89.86,95.73,96.04,94.6,100.78,92.99,95.49,4.16,3994.0,2.86
2023-11-18,2023,11,18,5,4,1,322,88.15,3244.6,602.3,20.28,16.9,4.6,0,SUP-002,Silva Green Leaves,0,0.0,1,0,298226.13,89.92,92.43,89.86,95.73,94.97,96.89,92.02,95.35,4.41,4057.4,-4.6305
2023-11-19,2023,11,19,6,4,1,323,89.92,2932.0,734.1,21.72,18.3,1.5,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,0,279590.09,95.26,88.15,92.43,89.86,85.26,92.91,92.68,95.12,3.48,4037.8,2.0079
2023-11-20,2023,11,20,0,4,0,324,95.26,4309.1,1258.2,19.14,16.7,6.7,0,SUP-001,Perera Tea Estates,1,832.8,0,0,434566.81,98.87,89.92,88.15,92.43,96.65,91.36,92.48,95.29,3.24,4033.6,5.9386
2023-11-21,2023,11,21,1,4,0,325,98.87,4380.9,1307.8,20.1,18.9,0.3,0,SUP-005,Kandyan Leaf Growers,0,0.0,0,0,459426.36,91.43,95.26,89.92,88.15,96.04,96.29,92.89,95.33,3.88,4040.4,3.7896
2023-11-22,2023,11,22,2,4,0,326,91.43,4481.7,1321.6,19.25,15.1,13.8,0,SUP-001,Perera Tea Estates,1,823.0,0,0,435202.63,88.93,98.87,95.26,89.92,95.73,91.94,92.27,95.08,3.69,4049.5,-7.525
2023-11-23,2023,11,23,3,4,0,327,88.93,4230.2,1206.2,20.44,14.2,25.9,0,SUP-001,Perera Tea Estates,1,833.5,0,0,400846.41,93.56,91.43,98.87,95.26,89.86,97.2,92.14,94.67,3.8,3992.2,-2.7343
2023-11-24,2023,11,24,4,4,0,328,93.56,4209.5,1094.9,19.19,15.5,27.0,0,SUP-001,Perera Tea Estates,1,777.5,0,0,414851.95,87.41,88.93,91.43,98.87,92.43,94.6,92.3,94.38,3.84,3969.7,5.2063
2023-11-25,2023,11,25,5,4,1,329,87.41,2851.1,621.7,19.78,17.0,20.7,0,SUP-001,Perera Tea Estates,1,810.4,0,0,261511.88,90.2,93.56,88.93,91.43,88.15,94.97,92.2,94.11,3.98,3913.5,-6.5733
2023-11-26,2023,11,26,6,4,1,330,90.2,3363.7,685.7,18.61,14.6,36.3,1,SUP-004,Highlands Tea Farm,0,0.0,0,0,316166.62,97.56,87.41,93.56,88.93,89.92,85.26,92.24,93.78,3.96,3975.2,3.1919
2023-11-27,2023,11,27,0,4,0,331,97.56,4224.9,1259.4,19.4,19.6,2.5,0,SUP-003,Nuwara Estates Ltd,0,0.0,0,0,436613.6,94.41,90.2,87.41,93.56,95.26,96.65,92.57,93.8,4.33,3963.1,8.1596
